SampleID	LUCAS_ID	Elevation	Erosion_risk	Slope	Aspect	Sample_month	Precipitation_in_sample_month	Temperature_in_sample_month	AvTemp2000_2018	AvPrec2000_2018	bas	Cmic	qO2	Water_content	BARCODE_ID	LC1_2018	LC_simpl_2018	LU1_2018	LU1_2015	Depth	Coarse_fragments	Clay	Sand	Silt	pH	Electrical_conductivity	Organic_carbon	Carbonates	P	N	K	Bulk_density	bioregions	Aridity_in_sample_month	Bioregions_chr	LC_num	C:N	Sample_season	Soil_depth	Mean_annual_temperature	Mean_diurnal_range	Isothermality	Temperature_seasonality	Max_temperature_of_warmest month	Min_temperature_of_coldest month	Temperature_annual_range	Mean_temperature_of_the_wettest_quarter	Mean_temperature_of_driest_quarter	Mean_temperature_of_warmest_quarter	Mean_temperature_of_coldest_quarter	Total_annual_precipitation	Precipitation_of_wettest_month	Precipitation_of_driest_month	Precipitation_seasonality	Precipitation_of_wettest_quarter	Precipitation_of_driest_quarter	Precipitation_of_warmest_quarter	Precipitation_of_coldest_quarter	Sample_date	SSM	SSMA	Project
Lucas0422	45124486	467.9560547	0.078343325	0	175.0588235	7	38.95731735	16.30844975	3.161815061	50.83696747	2.173427774	410.6947127	0.005292076	21.86818715	Lucas0422	WL_coniferous	Woodland	U120	U120	0-20	18	17	13	69	4.96	10.62	59.6	0	9.3	3	60.6	1.067405006	9	0.790073863	mediterranean	2	19.86666667	Summer	458	1.974999997	8.33333335	28.44141057	751.6814448	17.5	-11.80000019	29.30000019	10.30000003	-3.216666679	11.58333325	-6.950000008	660	89	36	31.84384732	233	111	230	126	23.07.2018	5.382479191	-1.275996447	LUCAS
Lucas0423	49624302	20.18000031	0.066183968	0	0	7	30.51224518	19.62396431	5.701878761	35.32886179	2.093113482	530.000485	0.003949267	31.40385895	Lucas0423	CL_annual	Cropland	U111	U111	0-20	13	20.05210918	39.89454094	39.80887097	5.74	29.9	179.1	1	39.1	11.7	209.9	0.704145847	6	0.579816545	boreal	1	15.30769231	Summer	2528	4.483333404	7.716666768	25.38377179	804.2199411	20.70000076	-9.699999809	30.40000057	13.31666684	-1.866666635	14.75000032	-5.049999972	602	75	30	30.73083576	210	101	200	120	23.07.2018	6.492153168	-0.559725583	LUCAS
Lucas0424	45342706	719.3486328	0.807971991	0	316.2352941	7	130.6286316	18.02964163	6.100121197	104.0612472	2.144402163	514.4016289	0.004168731	28.80365036	Lucas0424	GL_managed	Grassland	U111	U111	0-20	8	27	18	55	5.89	13.6	27.1	1	4.7	3.4	45.7	1.130219381	1	2.559857907	alpine	3	7.970588235	Summer	2913	7.479166592	10.32499996	34.53177343	740.2255693	22.79999924	-7.099999905	29.89999914	16.28333314	3.266666551	16.28333314	-1.916666746	1239	170	65	34.19676805	476	222	476	233	12.07.2018	23.78528976	-0.068028852	LUCAS
Lucas0425	45644484	271.3268127	0.004498065	0	14.11764706	7	48.00502396	17.59929466	3.37590989	44.45391765	1.964497041	317.5254767	0.006186896	33.39901478	Lucas0425	WL_coniferous	Woodland	U120	U120	0-20	16	12	66	21	4.43	7.75	34	0	25	1.9	66.8	1.067405006	6	0.948729113	boreal	2	17.89473684	Summer	1121	2.625000032	8.033333421	26.25272327	804.1243171	19	-11.60000038	30.60000038	12.85000006	-2.733333349	12.85000006	-7.083333333	570	83	28	35.10663294	211	88	211	103	16.07.2018	2.729074478	-1.479476571	LUCAS
Lucas0426	39962440	1068.278198	4.85969109	90	0	5	143.9930267	9.248027325	8.13500969	72.16694521	1.505668934	595.1992945	0.002529689	11.56417112	Lucas0426	GL_managed	Grassland	U111	U111	0-20	32	18	24	58	6.22	14.89	36.9	1	19.1	4	109.5	1.116336696	7	3.40827811	continental	3	9.225	Spring	2057	7.38333333	9.816666712	35.18518463	658.3461843	23.10000038	-4.800000191	27.90000057	3.883333276	15.5999999	15.5999999	-0.450000087	1173	137	63	18.38127476	356	247	247	289	22.05.2018	22.9797287	0.058396183	LUCAS
Lucas0427	34202866	97.20056915	1.766673671	90	0	7	50.57960892	20.4992485	12.07627507	57.30043331	0.666607175	248.2445119	0.002685285	7.235099338	Lucas0427	CL_annual	Cropland	U111	U111	0-20	7	16	8	76	7.12	18.64	12.6	0	116.2	1.5	359	1.357727131	7	0.945426531	continental	1	8.4	Summer	1237	11.44583338	6.85833323	36.48049461	449.724464	22.20000076	3.400000095	18.80000067	7.099999984	17.03333346	17.10000022	6.249999921	822	95	46	24.01001057	270	143	160	245	24.07.2018	4.914228439	-0.257870585	LUCAS
Lucas0428	40783066	292.5932312	2.506468707	0	64.94117647	7	38.79040146	20.90130997	9.787444516	65.70515623	0.43147448	420.831443	0.00102529	9.662729472	Lucas0428	CL_annual	Cropland	U111	U111	0-20	8	27	17	57	7.78	12.14	28.3	47	117.2	2	489.7	1.261172938	7	0.719656006	continental	1	14.15	Summer	2013	9.099999845	7.583333055	32.40740724	582.7793773	22.29999924	-1.100000024	23.39999926	16.39999978	9.483333151	16.39999978	2.200000008	770	77	54	9.500857095	214	182	214	190	10.07.2018	9.719244003	-0.443831116	LUCAS
Lucas0429	40602702	437.0219421	0.642105482	0	224.4705882	7	52.2886734	21.3042841	9.403991097	87.75805463	1.67222007	463.344311	0.003609023	14.59298478	Lucas0429	WL_coniferous	Woodland	U120	U120	0-20	7	32	8	61	6.04	14.1	40.4	1	11.1	3.1	192	1.045394009	7	0.962883026	continental	2	13.03225806	Summer	1456	9.229166615	8.774999922	34.14396819	638.3980575	23.60000038	-2.099999905	25.70000029	5.416666657	5.083333254	17.18333324	1.516666681	1108	104	78	9.186533259	303	249	270	282	23.07.2018	11.02551937	0.312063843	LUCAS
Lucas0430	50504430	130.0500031	0.000227774	0	0	7	46.0663414	19.4283042	3.868658756	43.99968659	1.531759657	161.0841202	0.009509067	22.38507662	Lucas0430	WL_broadleaved	Woodland	U120	U120	0-20	7	3	60	38	4.58	3.4	25.7	1	6.2	1.1	20.5	0.983846333	7	0.878654042	continental	2	23.36363636	Summer	1700	2.958333408	8.916666745	26.30285131	875.1489136	21.20000076	-12.69999981	33.90000057	12.30000015	-3.566666593	14.15000033	-7.566666603	623	82	29	32.81545713	223	100	222	116	21.07.2018	12.80117893	-0.247315943	LUCAS
Lucas0431	46642928	426.3326721	2.491243768	0	321.8823529	7	59.68061829	20.57271099	9.042682698	51.1398978	0.81811419	236.7797409	0.00345517	9.948082398	Lucas0431	GL_managed	Grassland	U111	U111	0-20	55	21	45	34	5.28	6.95	20.7	1	11.1	1.5	201.1	1.370252278	6	1.11401154	boreal	3	13.8	Summer	1827	8.320833381	8.675000198	30.98214251	736.8960137	23.70000076	-4.300000191	28.00000095	17.45000029	0.683333278	17.45000029	-0.716666698	587	81	29	37.16090158	226	96	226	97	23.07.2018	4.935064316	-1.314700127	LUCAS
Lucas0432	34662184	689.9968872	6.885679589	90	0	7	37.50374222	25.19616127	14.35188815	36.51317376	1.463818182	430.8555152	0.003397469	8.363878707	Lucas0432	D10	Shrubland	U420	NA	0-20	81	32	29	39	7.99	17.53	10.8	305	26.4	1.8	78.9	1.067405006	7	0.644436702	continental	Shrubland	6	Summer	1994	13.63333327	10.45000001	35.78767033	668.8196264	30.70000076	1.5	29.20000076	15.5999999	22.28333314	22.28333314	5.950000048	584	66	23	23.90550208	174	117	117	136	22.07.2018	8.587405205	0.690206707	LUCAS
Lucas0433	52004440	111.0339584	0.000523947	0	36.70588235	7	63.03795624	19.64356709	4.186418358	40.19880054	4.241640379	506.0992639	0.008381044	47.64657308	Lucas0433	WL_coniferous	Woodland	U120	U120	0-20	26	20.05210918	39.89454094	39.80887097	5.14	23.9	274.6	1	66.6	11.3	1631.7	0.300121614	7	1.19744842	continental	2	24.30088496	Summer	2432	3.03750001	7.774999958	23.00295768	921.3506005	21.20000076	-12.60000038	33.80000114	14.7833333	-3.733333413	14.7833333	-8.099999944	633	85	32	32.25470198	225	102	225	123	12.07.2018	12.07873631	-0.467869073	LUCAS
Lucas0434	28721676	34.28608704	6.589457406	0	135.5294118	7	0.472436696	25.1657753	18.44699297	40.05845853	0	387.4702002	0	6.600660066	Lucas0434	CL_annual	Cropland	U111	U111	0-20	7	46	13	41	7.98	17.95	13.4	347	9.9	1.6	561.6	1.311719699	9	0.008122245	mediterranean	1	8.375	Summer	1871	17.92916656	10.60833295	41.7650902	524.4150801	32	6.599999905	25.4000001	12.83333333	24.38333321	24.83333333	11.91666667	550	98	1	69.84425182	266	20	24	240	18.07.2018	2.398951769	-0.235120341	LUCAS
Lucas0435	38722726	302.289032	1.508905451	90	0	7	49.75619507	21.86180544	10.81587711	61.36547892	0.758506708	307.6524726	0.002465466	14.22615077	Lucas0435	Other bare soil	Bareland	U111	U111	0-20	15	17	9	74	6.54	10.94	14.9	1	22.1	1.7	171.3	1.001607463	7	0.906936888	continental	Bareland	8.764705882	Summer	1819	9.816666633	8.633333306	34.53333273	604.0406823	24.10000038	-0.899999976	25.00000036	3.583333373	5.650000016	17.44999981	2.600000004	829	80	56	11.32477055	233	186	203	219	23.07.2018	9.432041168	0.277950406	LUCAS
Lucas0436	46762986	387.9353638	0.813978124	0	268.2352941	7	52.9246521	20.57333851	9.502909711	48.6613886	0.864261807	158.7360853	0.005444646	11.69129721	Lucas0436	CL_annual	Cropland	U111	U111	0-20	8	8	66	26	6.59	13.9	13.6	1	53.3	1.5	104.4	1.167481726	7	0.987891619	continental	1	9.066666667	Summer	1672	8.36250001	8.191666626	30.11642137	715.0687424	23.5	-3.700000048	27.20000005	15.61666671	-0.399999996	17.16666683	-0.399999996	518	77	22	45.66051912	213	73	213	73	23.07.2018	9.549632072	-0.973712206	LUCAS
Lucas0437	27101814	188.8536224	1.070839917	0	128.4705882	7	1.302638531	22.13924122	16.98036947	34.91478117	0	444.5821596	0	1.388888889	Lucas0437	WL_broadleaved	Woodland	U120	U120	0-20	12	20	30	50	5.81	4.61	20.7	1	1.6	1.8	81.8	1.314103439	9	0.023624528	mediterranean	2	11.5	Summer	2153	16.30833332	10.55000003	43.95833521	472.0257663	30.29999924	6.300000191	23.99999905	11.81666668	22.16666651	22.43333324	10.9000001	574	103	2	67.2166713	267	21	27	251	23.07.2018	2.205988169	1.212788939	LUCAS
Lucas0438	47344522	137.8231812	0.61152209	5.126400082	208.9411765	7	72.54058838	18.40455341	2.585464702	45.19142221	4.830280547	586.9720999	0.008229148	29.20223244	Lucas0438	WL_coniferous	Woodland	U120	U120	0-20	10	26	11	64	4.47	9.68	59.7	0	25.9	3.2	98.7	1.067405006	6	1.411170481	boreal	2	18.65625	Summer	1488	2.208333261	9.133333201	27.42742766	871.3908161	20.29999924	-13	33.29999924	11.76666653	-3.700000058	13.36666648	-8.199999968	603	86	29	34.54690615	219	96	212	112	24.07.2018	12.3405838	-0.20520708	LUCAS
Lucas0439	30402208	697.2893066	0.868567189	90	0	7	19.70359802	22.23289299	12.61556761	32.05942174	0.236872146	201.6255708	0.00117	13.00893744	Lucas0439	Other bare soil	Bareland	U112	U111	0-20	8	46	20	34	8.25	14.46	5.6	29	7.2	1	311.3	1.34573713	9	0.356736665	mediterranean	Bareland	5.6	Summer	2126	12.27499997	11.18333333	39.23976662	616.5169695	28.89999962	0.400000006	28.49999961	5.933333442	20.24999984	20.24999984	5.233333394	539	69	17	36.47161738	190	69	69	181	23.07.2018	3.321265697	0.328914881	LUCAS
Lucas0440	33622266	420.2626953	1.834367348	90	0	7	70.09911346	21.89967537	12.51983427	74.27853976	0	339.2695578	0	9.468822171	Lucas0440	CL_annual	Cropland	U111	U111	0-20	27	41	16	43	7.08	9.98	13.7	1	24.2	1.8	236.6	1.077148761	4	1.276858433	atlantic	1	7.611111111	Summer	1938	12.50416668	9.291666677	35.87516095	559.7907855	27.5	1.600000024	25.89999998	10.30000003	20.00000016	20.00000016	6.133333345	848	89	42	23.5549472	255	144	144	236	22.07.2018	8.11072731	0.577612698	LUCAS
Lucas0441	34562164	380.1289978	1.751004961	90	0	7	29.65439987	26.9140749	14.80366511	30.32597984	0.155198205	137.609075	0.00112782	12.03947368	Lucas0441	CL_annual	Cropland	U111	U111	0-20	81	41	11	47	8.06	204	14.1	269	30.9	1.9	291.6	1.521354978	7	0.494948807	continental	1	7.421052632	Summer	2762	14.87083335	10.75833315	36.22334387	681.9872743	32	2.299999952	29.70000005	17.16666667	23.58333333	23.58333333	6.866666595	489	58	19	26.08120185	151	98	98	104	22.07.2018	3.120801449	-0.128964528	LUCAS
Lucas0442	33502280	593.8050537	1.170106458	90	0	7	88.17919159	19.4736228	12.51983427	74.27853976	4.836220472	889.080315	0.005439577	26.49247561	Lucas0442	WL_broadleaved	Woodland	U120	U120	0-10	26	49	6	46	5.74	11.92	82.8	5	5.5	5	290.5	0.940060395	7	1.680447945	continental	2	16.56	Summer	1260	11.57916664	8.241666575	36.14766049	506.7609168	24.5	1.700000048	22.79999995	9.583333095	18.25	18.25	5.766666691	1005	105	54	21.32888199	297	181	181	272	22.07.2018	14.22326374	0.894044757	LUCAS
Lucas0443	51363400	113.2708664	1.816410744	7.252246865	40.94117647	7	110.5587921	20.43663073	8.1135603	41.13047309	1.222954634	176.9207703	0.006912442	14.40424826	Lucas0443	WL_broadleaved	Woodland	U420	U420	0-20	53	7	70	24	5.1	18.34	9	0	39.1	0.9	88.7	0.869493154	6	2.068970117	boreal	2	10	Summer	2343	7.349999954	8.383333246	28.22671145	809.8596946	23.39999962	-6.300000191	29.69999981	17.13333321	-1.633333385	17.13333321	-2.783333401	512	72	22	37.59599227	199	76	199	83	16.07.2018	15.15841866	0.916296422	LUCAS
Lucas0444	52584544	120.3994751	0.00133075	0	302.1176471	7	61.98321533	19.84604168	3.645891861	42.34596212	1.461322345	194.3558719	0.007518797	10.6742513	Lucas0444	WL_coniferous	Woodland	U120	U120	0-20	12	5	79	16	4.86	2.45	15	1	16.3	0.6	22.8	0.92987143	6	1.172901761	boreal	2	25	Summer	1590	2.575000063	7.883333315	22.52380947	955.145156	21.10000038	-13.89999962	35	12.85000014	-4.299999873	14.70000013	-9.066666524	648	82	34	29.38896894	223	107	222	129	10.07.2018	13.92834568	-0.411722571	LUCAS
Lucas0445	52364404	98.32331848	0.003057899	0	314.8235294	7	59.41863251	19.78596163	4.36008944	36.9459609	0.872624343	206.8231568	0.004219181	18.49044166	Lucas0445	WL_coniferous	Woodland	U120	U120	0-20	4	5	64	31	4.95	5.19	26.2	1	11.5	1.8	24.9	1.067405006	6	1.125652175	boreal	2	14.55555556	Summer	2528	3.362500078	7.358333362	22.29797924	918.1036001	21.20000076	-11.80000019	33.00000095	13.18333356	-3.31666665	15.08333349	-7.700000008	611	81	31	31.08514187	212	100	210	122	11.07.2018	12.68846321	-0.341772199	LUCAS
Lucas0446	48941830	1286.671387	0.222973482	23.65185818	217.4117647	7	16.28491592	17.92717314	13.41234865	55.47661189	1.886363636	578.0656566	0.003263234	17.48642869	Lucas0446	WL_coniferous	Woodland	U120	U120	0-20	28	11	50	39	5.78	21.3	75.2	1	16.4	4.3	330.4	0.639934613	7	0.3197687	continental	2	17.48837209	Summer	903	8.837500047	5.841666716	27.04475235	603.3848696	21.20000076	-0.400000006	21.60000077	6.400000046	16.4333334	16.4333334	2.016666646	846	115	22	47.86368361	336	82	82	303	14.07.2018	16.44527054	0.410208493	LUCAS
Lucas0447	37882584	325.0077209	1.051030576	90	0	7	51.96603394	21.55007648	11.37485715	58.73831297	0.191822222	260.3568593	0.000736767	7.132243685	Lucas0447	CL_annual	Cropland	U111	U111	0-20	67	37	18	45	7.93	16.78	13.5	485	12.1	1.5	281.5	1.316379421	4	0.952629901	atlantic	1	9	Summer	1815	10.66250007	10.05833346	39.13748314	581.2100506	25.20000076	-0.5	25.70000076	16.08333349	4.749999944	17.96666686	3.833333317	689	84	38	26.70449142	212	123	209	133	16.07.2018	8.140185356	0.065165311	LUCAS
Lucas0448	34442320	166.2211761	5.003046248	90	0	5	114.6461258	15.90619326	13.91181037	86.34571075	1.358342189	401.9869642	0.00337907	21.85683441	Lucas0448	GL_managed	Grassland	U111	U111	0-20	10	32	30	38	5.67	5.76	22.9	1	6.5	2.2	343	1.208449619	4	2.344204653	atlantic	3	10.40909091	Spring	1427	13.57499997	9.049999873	43.09523749	447.8712266	25	4	21	9.233333349	19.0666666	19.38333337	8.583333254	1265	145	64	22.29315242	403	227	250	367	14.05.2018	19.22607422	0.033279859	LUCAS
Lucas0449	50004308	70.22143555	0.184643197	0	304.9411765	7	34.86391449	19.7939229	5.277939483	41.06936656	1.450621183	395.1631923	0.003670942	21.25683966	Lucas0449	WL_broadleaved	Woodland	U120	U120	0-20	4	44	12	44	5.36	7.34	36	1	36.8	2.9	245.1	1.011596645	6	0.660377418	boreal	2	12.4137931	Summer	1403	4.079166651	8.274999956	25.77881652	836.3977352	21.39999962	-10.69999981	32.09999943	13.08333349	-2.366666675	14.7833333	-5.849999984	613	80	31	31.64913097	216	100	213	121	23.07.2018	15.23875237	0.376331836	LUCAS
Lucas0450	34723194	132.2559052	0.138526746	5.126400082	15.52941176	5	53.27037811	11.80731916	10.58424679	62.09412083	3.607856811	843.3638618	0.004277936	29.09180814	Lucas0450	WL_broadleaved	Woodland	U111	U111	0-20	89	26	11	63	6.47	26.2	88.4	2	15.7	7.5	304.8	0.069549127	7	1.188876708	continental	2	11.78666667	Spring	832	9.604166622	7.37499993	38.01546197	445.1887167	20.70000076	1.299999952	19.40000081	5.516666671	13.68333332	15.33333333	4.616666694	802	89	49	19.00242356	252	164	170	234	29.05.2018	14.58500767	0.317487001	LUCAS
Lucas0451	50324550	147.7172241	0.000589075	0	337.4117647	7	52.15177917	19.33289337	3.495583396	38.4066907	14.19546248	3088.865038	0.004595689	81.18226601	Lucas0451	WL_coniferous	Woodland	U120	U120	0-20	1	20.05210918	39.89454094	39.80887097	4.5	14.76	498.3	0	25.5	24.6	107.6	0.144787639	6	0.99653919	boreal	2	20.25609756	Summer	1303	2.587500039	8.208333333	24.72389643	882.607506	20.79999924	-12.39999962	33.19999886	12.06666668	-3.766666618	13.89999994	-7.98333319	574	75	27	33.78228397	209	88	206	105	18.07.2018	8.906284332	-0.587985754	LUCAS
Lucas0452	35423508	343.1497498	1.44017495	5.126400082	208.9411765	7	91.02469635	15.96775341	9.136412897	67.8422974	1.444790855	550.659392	0.002623747	36.17973802	Lucas0452	GL_managed	Grassland	U111	U111	0-20	13	20	40	40	5.13	22.24	95.1	7	39.6	5.4	60.1	0.934302248	7	1.858870175	continental	3	17.61111111	Summer	1525	7.620833284	6.691666512	35.7843136	444.7596773	18.39999962	-0.300000012	18.69999963	3.416666607	9.016666849	13.3166666	2.566666647	1467	158	88	21.44178552	467	272	314	421	12.07.2018	11.88165188	-1.195915222	LUCAS
Lucas0453	43562476	89.62999725	0.889249143	0	206.1176471	7	48.4442215	25.29249859	14.30849944	66.20139554	1.011545863	634.1268619	0.001595179	22.3347725	Lucas0453	GL_managed	Grassland	U111	U111	0-20	46	21	41	38	7.44	17.34	33.7	7	12.5	3.4	107.7	1.097798679	6	0.831054127	boreal	3	9.911764706	Summer	3383	12.59583335	9.675000007	31.20967744	804.4265604	29	-2	31	18.35000006	4.566666633	22.41666667	2.616666645	821	102	40	22.74815657	260	156	220	159	12.07.2018	13.49845409	0.576331556	LUCAS
Lucas0454	50324560	136.0580902	0.007078819	0	235.7647059	7	51.71602249	19.40607357	3.495583396	38.4066907	7.063829787	1312.876159	0.005380424	89.77576975	Lucas0454	WL_coniferous	Woodland	U120	U120	0-20	1	20.05210918	39.89454094	39.80887097	3.84	9.5	513.6	1	65.4	17	154.5	0.122416983	7	0.986832612	continental	2	30.21176471	Summer	1467	2.583333313	8.266666563	24.75049897	887.968397	20.89999962	-12.5	33.39999962	13.94999997	-3.833333397	13.94999997	-8.049999952	566	73	26	34.04330208	205	86	205	103	18.07.2018	8.906284332	-0.587985754	LUCAS
Lucas0455	40903100	120.8899384	1.325744252	0	16.94117647	7	39.45026779	21.76854134	11.27699957	61.61704776	0.260460251	206.5642724	0.001260916	4.985920159	Lucas0455	CL_annual	Cropland	U111	U111	0-20	1	16	7	77	7.38	7.59	15.6	1	33.8	1.3	132.5	1.160480766	7	0.7203089	continental	1	12	Summer	1489	9.895833361	7.324999913	32.26872208	581.1253145	22.5	-0.200000003	22.7	15.61666663	5.816666571	17.1500001	2.916666658	749	75	50	12.49721039	217	163	216	171	10.07.2018	5.135470867	-0.724420488	LUCAS
Lucas0456	45403766	163.7734528	0.037566802	0	275.2941176	7	54.90900803	19.12406349	7.023319872	70.80480315	2.389846562	262.0865063	0.009118541	12.97395318	Lucas0456	WL_coniferous	Woodland	U120	U120	0-20	32	6	65	29	3.98	11.11	88.3	0	35.4	3.5	101.2	1.067405006	6	1.053429152	boreal	2	25.22857143	Summer	695	6.320833335	7.808333368	30.03205197	670.6118588	20.89999962	-5.099999905	25.99999952	6.66666673	5.16666669	14.89999994	-1.450000018	905	95	52	20.29951688	273	171	234	227	11.07.2018	1.925265789	-1.211181521	LUCAS
Lucas0457	51944466	130.0215607	0.003235204	0	42.35294118	7	67.52374268	19.38273001	4.093927258	41.1716411	1.50737798	325.7820658	0.004626952	11.11484782	Lucas0457	WL_coniferous	Woodland	U120	U120	0-20	6	4	59	37	4.49	5.58	36.6	2	32.9	1.7	48.5	0.681241917	6	1.289045887	boreal	2	21.52941176	Summer	2020	2.787500046	7.85833321	23.31849564	916.1806263	21.10000038	-12.60000038	33.70000076	14.50000016	-3.883333325	14.50000016	-8.283333302	644	84	32	32.67953452	231	104	231	122	11.07.2018	11.13831234	-0.364627838	LUCAS
Lucas0458	29181908	249.0863342	7.647587723	0	136.9411765	7	2.917147636	25.92358685	17.2442651	34.57268153	0	169.4786799	0	1.130131295	Lucas0458	Other bare soil	Bareland	U112	U111	0-20	17	12	50	38	6.32	11.83	8.4	2	17.4	1	72.4	1.253318622	9	0.049507299	mediterranean	Bareland	8.4	Summer	525	16.5625	12.5916667	40.88203575	643.8101233	34.29999924	3.5	30.79999924	9.983333429	24.76666673	24.85000006	9.150000095	545	92	5	59.72181558	243	34	37	216	09.07.2018	2.307823658	-0.240204111	LUCAS
Lucas0459	50263082	334.2192078	2.068343321	0	352.9411765	7	111.889946	19.77592087	8.861970073	50.64212879	0.757148333	187.5797879	0.004036407	13.43729263	Lucas0459	CL_annual	Cropland	U111	U111	0-20	4	13	9	78	7.63	32.3	12.7	6	74	1.7	178.8	1.491740739	6	2.120094622	boreal	1	7.470588235	Summer	1793	7.899999951	8.933333238	30.80459839	754.6793366	23.29999924	-5.699999809	28.99999905	17.01666641	-0.333333343	17.01666641	-1.5166667	700	96	32	38.66287816	276	107	276	112	09.07.2018	13.41891098	0.324255079	LUCAS
Lucas0460	32061692	1096.168945	4.08139552	0	265.4117647	7	0.615678251	24.93117857	13.88182675	22.57415857	3.769721116	1065.295263	0.003538663	37.32312302	Lucas0460	CL_permanent	Cropland	U111	NA	0-20	57	15	52	34	8.24	14.42	12.1	376	24.7	1	216.2	1.336567073	1	0.010627753	alpine	1	12.1	Summer	892	12.9583335	13.8833335	40.47619004	721.591795	33.20000076	-1.100000024	34.30000079	5.783333457	22.26666721	22.45000029	4.900000121	439	54	6	45.74159245	158	35	38	149	10.07.2018	2.230295658	0.588771164	LUCAS
Lucas0461	46923874	74.69944763	2.944728603	19.26546457	221.6470588	7	46.16754913	20.04827261	6.833896913	44.29402582	0.310695187	406.6654783	0.000764007	6.484414069	Lucas0461	WL_coniferous	Woodland	U120	U120	0-20	6	21	13	67	5.17	9.03	37.5	0	15.2	2.2	100.4	0.8939677	6	0.870293166	boreal	2	17.04545455	Summer	NA	6.545833471	8.208333586	29.84848525	706.7739196	22.10000038	-5.400000095	27.50000048	14.61666695	1.033333349	15.71666702	-1.633333306	592	72	30	26.11565628	197	103	185	125	23.07.2018	2.414607763	-0.661366343	LUCAS
Lucas0462	38982814	133.9414978	0.519637585	90	0	7	33.538311	22.63064909	11.52471778	56.15507748	0.362032998	235.8671218	0.001534902	11.21400909	Lucas0462	CL_annual	Cropland	U111	U111	0-20	8	22	3	75	7.49	19.09	10.7	4	61	1.3	254.8	1.276798157	1	0.602874702	alpine	1	8.230769231	Summer	1807	10.46249991	9.224999808	36.60714263	593.6027246	24.89999962	-0.300000012	25.19999963	4.233333393	6.466666609	17.96666654	3.383333359	727	68	49	9.948822246	200	156	184	191	16.07.2018	5.546984673	-0.359542876	LUCAS
Lucas0463	40642274	214.459259	0.050967975	8.88512427	160.9411765	7	13.36491489	24.30552673	14.1743395	65.71153008	0.521465969	235.0363002	0.002218661	5.289256198	Lucas0463	WL_broadleaved	Woodland	U420	U420	0-20	26	13	53	34	5.43	4.58	21.5	1	7.9	1.4	72.1	1.04166141	7	0.233222093	continental	2	15.35714286	Summer	1438	13.81249998	7.991666675	34.29899867	556.9320482	26.5	3.200000048	23.29999995	11.06666652	20.88333337	20.95000029	7.533333222	845	119	16	39.884685	312	102	130	256	16.07.2018	6.377150059	1.192793131	LUCAS
